comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[367858,-1,1,0.607,0.607,0.607,0.607,0.00,0
cc[367282,-1,1,0.647,0.647,0.647,0.647,0.00,0
cc[366994,-1,1,0.669,0.669,0.669,0.669,0.00,0
cc[369434,-1,1,0.671,0.671,0.671,0.671,0.00,0
cc[366850,-1,1,0.678,0.678,0.678,0.678,0.00,0
cc[369290,-1,1,0.670,0.670,0.670,0.670,0.00,0
cc[366706,-1,1,0.695,0.695,0.695,0.695,0.00,0
cc[367850,-1,1,0.714,0.714,0.714,0.714,0.00,0
cc[367562,-1,1,0.694,0.694,0.694,0.694,0.00,0
cc[367418,-1,1,0.575,0.575,0.575,0.575,0.00,0
cc[367274,-1,1,0.604,0.604,0.604,0.604,0.00,0
cc[366698,-1,1,0.587,0.587,0.587,0.587,0.00,0
cc[369138,-1,1,0.315,0.315,0.315,0.315,0.00,0
ln[368850,-1,1,0.951,0.951,0.951,0.951,0.00,0
ln[368562,-1,1,1.047,1.047,1.047,1.047,0.00,0
ln[368698,-1,1,1.005,1.005,1.005,1.005,0.00,0
ln[368554,-1,1,1.079,1.079,1.079,1.079,0.00,0
cc[368122,-1,1,0.599,0.599,0.599,0.599,0.00,0
cc[367690,-1,1,0.726,0.726,0.726,0.726,0.00,0
cc[367258,-1,1,0.658,0.658,0.658,0.658,0.00,0
cc[367114,-1,1,0.497,0.497,0.497,0.497,0.00,0
cc[366826,-1,1,0.584,0.584,0.584,0.584,0.00,0
ld[368402,-1,1,33.153,33.153,33.153,33.153,0.00,0
cc[367538,-1,1,0.656,0.656,0.656,0.656,0.00,0
cc[367106,-1,1,0.630,0.630,0.630,0.630,0.00,0
cc[369114,-1,1,0.709,0.709,0.709,0.709,0.00,0
ln[368771,-1,1,1.104,1.104,1.104,1.104,0.00,0
ln[368627,-1,1,1.136,1.136,1.136,1.136,0.00,0
ln[368483,-1,1,1.182,1.182,1.182,1.182,0.00,0
cc[367619,-1,1,1.094,1.094,1.094,1.094,0.00,0
cc[367475,-1,1,0.896,0.896,0.896,0.896,0.00,0
cc[369771,-1,1,0.449,0.449,0.449,0.449,0.00,0
cc[366755,-1,1,0.639,0.639,0.639,0.639,0.00,0
cc[369331,-1,1,0.518,0.518,0.518,0.518,0.00,0
cc[367891,-1,1,0.587,0.587,0.587,0.587,0.00,0
cc[367171,-1,1,0.471,0.471,0.471,0.471,0.00,0
cc[369467,-1,1,0.633,0.633,0.633,0.633,0.00,0
cc[369323,-1,1,0.535,0.535,0.535,0.535,0.00,0
cc[366739,-1,1,0.881,0.881,0.881,0.881,0.00,0
ln[368747,-1,1,1.295,1.295,1.295,1.295,0.00,0
ln[368459,-1,1,0.940,0.940,0.940,0.940,0.00,0
cc[367739,-1,1,0.780,0.780,0.780,0.780,0.00,0
cc[367595,-1,1,0.566,0.566,0.566,0.566,0.00,0
cc[367451,-1,1,0.573,0.573,0.573,0.573,0.00,0
cc[369459,-1,1,0.668,0.668,0.668,0.668,0.00,0
cc[366731,-1,1,0.634,0.634,0.634,0.634,0.00,0
cc[368019,-1,1,0.836,0.836,0.836,0.836,0.00,0
cc[367875,-1,1,0.708,0.708,0.708,0.708,0.00,0
cc[369307,-1,1,0.632,0.632,0.632,0.632,0.00,0
ln[368731,-1,1,0.968,0.968,0.968,0.968,0.00,0
cc[368299,-1,1,0.755,0.755,0.755,0.755,0.00,0
cc[367723,-1,1,0.524,0.524,0.524,0.524,0.00,0
cc[367579,-1,1,0.645,0.645,0.645,0.645,0.00,0
cc[367291,-1,1,0.755,0.755,0.755,0.755,0.00,0
cc[367147,-1,1,0.715,0.715,0.715,0.715,0.00,0
cc[367003,-1,1,0.604,0.604,0.604,0.604,0.00,0
cc[369443,-1,1,0.480,0.480,0.480,0.480,0.00,0
cc[366859,-1,1,0.660,0.660,0.660,0.660,0.00,0
ld[369155,-1,1,104.037,104.037,104.037,104.037,0.00,0
ln[368723,-1,1,1.197,1.197,1.197,1.197,0.00,0
cc[367427,-1,1,0.672,0.672,0.672,0.672,0.00,0
cc[369867,-1,1,0.501,0.501,0.501,0.501,0.00,0
cc[369291,-1,1,0.575,0.575,0.575,0.575,0.00,0
cc[366707,-1,1,0.627,0.627,0.627,0.627,0.00,0
cc[369139,-1,1,0.296,0.296,0.296,0.296,0.00,0
cc[368131,-1,1,0.485,0.485,0.485,0.485,0.00,0
cc[367555,-1,1,0.606,0.606,0.606,0.606,0.00,0
cc[367267,-1,1,0.823,0.823,0.823,0.823,0.00,0
cc[367123,-1,1,0.486,0.486,0.486,0.486,0.00,0
cc[369419,-1,1,0.540,0.540,0.540,0.540,0.00,0
cc[366835,-1,1,0.617,0.617,0.617,0.617,0.00,0
