comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[346330],-1,1,0.844,0.844,0.844,0.844,0.00,0
cc[348770],-1,1,0.646,0.646,0.646,0.646,0.00,0
ln[348194],-1,1,1.036,1.036,1.036,1.036,0.00,0
ln[347906],-1,1,1.098,1.098,1.098,1.098,0.00,0
cc[347474],-1,1,0.492,0.492,0.492,0.492,0.00,0
cc[349194],-1,1,0.602,0.602,0.602,0.602,0.00,0
cc[348906],-1,1,0.622,0.622,0.622,0.622,0.00,0
cc[347178],-1,1,0.637,0.637,0.637,0.637,0.00,0
cc[348754],-1,1,0.588,0.588,0.588,0.588,0.00,0
cc[347602],-1,1,0.504,0.504,0.504,0.504,0.00,0
cc[346738],-1,1,0.560,0.560,0.560,0.560,0.00,0
cc[346594],-1,1,0.610,0.610,0.610,0.610,0.00,0
cc[348746],-1,1,0.446,0.446,0.446,0.446,0.00,0
cc[346162],-1,1,0.540,0.540,0.540,0.540,0.00,0
ln[348170],-1,1,1.139,1.139,1.139,1.139,0.00,0
ln[347882],-1,1,0.908,0.908,0.908,0.908,0.00,0
cc[347450],-1,1,0.547,0.547,0.547,0.547,0.00,0
cc[347306],-1,1,0.546,0.546,0.546,0.546,0.00,0
cc[346586],-1,1,0.678,0.678,0.678,0.678,0.00,0
cc[348882],-1,1,0.523,0.523,0.523,0.523,0.00,0
cc[347586],-1,1,0.674,0.674,0.674,0.674,0.00,0
cc[347154],-1,1,0.619,0.619,0.619,0.619,0.00,0
cc[348874],-1,1,0.429,0.429,0.429,0.429,0.00,0
cc[348730],-1,1,0.598,0.598,0.598,0.598,0.00,0
cc[346091],-1,1,0.677,0.677,0.677,0.677,0.00,0
cc[348531],-1,1,0.278,0.278,0.278,0.278,0.00,0
ln[348099],-1,1,0.963,0.963,0.963,0.963,0.00,0
ln[347955],-1,1,1.118,1.118,1.118,1.118,0.00,0
cc[347091],-1,1,0.516,0.516,0.516,0.516,0.00,0
cc[346947],-1,1,0.631,0.631,0.631,0.631,0.00,0
cc[346803],-1,1,0.617,0.617,0.617,0.617,0.00,0
cc[348667],-1,1,0.505,0.505,0.505,0.505,0.00,0
ln[348235],-1,1,1.262,1.262,1.262,1.262,0.00,0
ln[348091],-1,1,1.187,1.187,1.187,1.187,0.00,0
ln[347947],-1,1,1.109,1.109,1.109,1.109,0.00,0
cc[349235],-1,1,0.623,0.623,0.623,0.623,0.00,0
cc[346507],-1,1,0.646,0.646,0.646,0.646,0.00,0
cc[346075],-1,1,0.610,0.610,0.610,0.610,0.00,0
ld[347795],-1,1,285.708,285.708,285.708,285.708,0.00,0
cc[347507],-1,1,0.631,0.631,0.631,0.631,0.00,0
cc[347219],-1,1,0.530,0.530,0.530,0.530,0.00,0
cc[346499],-1,1,0.883,0.883,0.883,0.883,0.00,0
cc[348795],-1,1,0.521,0.521,0.521,0.521,0.00,0
cc[346067],-1,1,0.601,0.601,0.601,0.601,0.00,0
cc[348507],-1,1,0.517,0.517,0.517,0.517,0.00,0
ln[348219],-1,1,1.054,1.054,1.054,1.054,0.00,0
ln[347931],-1,1,0.982,0.982,0.982,0.982,0.00,0
cc[347067],-1,1,0.787,0.787,0.787,0.787,0.00,0
cc[346923],-1,1,0.700,0.700,0.700,0.700,0.00,0
cc[348787],-1,1,0.594,0.594,0.594,0.594,0.00,0
ln[348067],-1,2,1.300,0.015,0.650,1.284,97.66,0
cc[347779],-1,1,0.359,0.359,0.359,0.359,0.00,0
cc[349211],-1,1,0.725,0.725,0.725,0.725,0.00,0
cc[346627],-1,1,0.669,0.669,0.669,0.669,0.00,0
cc[348923],-1,1,0.571,0.571,0.571,0.571,0.00,0
cc[346195],-1,1,0.566,0.566,0.566,0.566,0.00,0
cc[347771],-1,1,0.344,0.344,0.344,0.344,0.00,0
cc[346187],-1,1,0.823,0.823,0.823,0.823,0.00,0
ln[348051],-1,1,1.062,1.062,1.062,1.062,0.00,0
cc[347187],-1,1,0.742,0.742,0.742,0.742,0.00,0
cc[348763],-1,1,0.472,0.472,0.472,0.472,0.00,0
ln[348043],-1,1,1.233,1.233,1.233,1.233,0.00,0
cc[347179],-1,1,0.547,0.547,0.547,0.547,0.00,0
cc[346747],-1,1,0.528,0.528,0.528,0.528,0.00,0
cc[349187],-1,1,0.613,0.613,0.613,0.613,0.00,0
cc[346603],-1,1,0.674,0.674,0.674,0.674,0.00,0
cc[346459],-1,1,0.625,0.625,0.625,0.625,0.00,0
cc[346171],-1,1,0.589,0.589,0.589,0.589,0.00,0
cc[347315],-1,1,0.618,0.618,0.618,0.618,0.00,0
cc[347171],-1,1,0.464,0.464,0.464,0.464,0.00,0
cc[349179],-1,1,0.528,0.528,0.528,0.528,0.00,0
cc[348891],-1,1,0.602,0.602,0.602,0.602,0.00,0
cc[346307],-1,1,0.655,0.655,0.655,0.655,0.00,0
cc[348747],-1,1,0.610,0.610,0.610,0.610,0.00,0
ln[348171],-1,1,1.076,1.076,1.076,1.076,0.00,0
ln[348027],-1,1,0.929,0.929,0.929,0.929,0.00,0
cc[347595],-1,1,0.706,0.706,0.706,0.706,0.00,0
cc[347019],-1,1,0.760,0.760,0.760,0.760,0.00,0
cc[346443],-1,1,0.560,0.560,0.560,0.560,0.00,0
cc[348739],-1,1,0.568,0.568,0.568,0.568,0.00,0
ln[348163],-1,1,1.150,1.150,1.150,1.150,0.00,0
cc[346723],-1,1,1.041,1.041,1.041,1.041,0.00,0
cc[346435],-1,1,0.623,0.623,0.623,0.623,0.00,0
cc[346291],-1,1,0.601,0.601,0.601,0.601,0.00,0
cc[346003],-1,1,0.620,0.620,0.620,0.620,0.00,0
cc[347435],-1,1,0.578,0.578,0.578,0.578,0.00,0
cc[347291],-1,1,0.484,0.484,0.484,0.484,0.00,0
cc[346283],-1,1,0.463,0.463,0.463,0.463,0.00,0
cc[348723],-1,1,0.595,0.595,0.595,0.595,0.00,0
ln[348147],-1,1,0.941,0.941,0.941,0.941,0.00,0
ln[348003],-1,1,1.135,1.135,1.135,1.135,0.00,0
cc[347571],-1,1,0.510,0.510,0.510,0.510,0.00,0
cc[347283],-1,1,0.731,0.731,0.731,0.731,0.00,0
cc[346995],-1,1,0.897,0.897,0.897,0.897,0.00,0
cc[346851],-1,1,0.718,0.718,0.718,0.718,0.00,0
cc[346419],-1,1,0.623,0.623,0.623,0.623,0.00,0
ln[347995],-1,1,1.118,1.118,1.118,1.118,0.00,0
cc[346555],-1,1,0.685,0.685,0.685,0.685,0.00,0
cc[346411],-1,1,0.705,0.705,0.705,0.705,0.00,0
cc[346267],-1,1,0.568,0.568,0.568,0.568,0.00,0
cc[346123],-1,1,0.565,0.565,0.565,0.565,0.00,0
cc[347411],-1,1,0.637,0.637,0.637,0.637,0.00,0
cc[346979],-1,1,0.559,0.559,0.559,0.559,0.00,0
cc[348843],-1,1,0.572,0.572,0.572,0.572,0.00,0
ln[348123],-1,1,0.973,0.973,0.973,0.973,0.00,0
ln[347979],-1,1,1.020,1.020,1.020,1.020,0.00,0
cc[347547],-1,1,0.597,0.597,0.597,0.597,0.00,0
cc[347403],-1,1,0.717,0.717,0.717,0.717,0.00,0
cc[347115],-1,1,0.903,0.903,0.903,0.903,0.00,0
cc[346971],-1,1,0.497,0.497,0.497,0.497,0.00,0
cc[346683],-1,1,0.714,0.714,0.714,0.714,0.00,0
ld[348547],-1,1,63.795,63.795,63.795,63.795,0.00,0
ln[347971],-1,1,1.073,1.073,1.073,1.073,0.00,0
cc[346243],-1,1,0.970,0.970,0.970,0.970,0.00,0
cc[346099],-1,1,0.637,0.637,0.637,0.637,0.00,0
cc[347531],-1,1,0.747,0.747,0.747,0.747,0.00,0
cc[347387],-1,1,0.665,0.665,0.665,0.665,0.00,0
cc[347243],-1,1,0.698,0.698,0.698,0.698,0.00,0
cc[349251],-1,1,0.329,0.329,0.329,0.329,0.00,0
cc[346235],-1,1,0.584,0.584,0.584,0.584,0.00,0
cc[346468],-1,1,0.596,0.596,0.596,0.596,0.00,0
cc[346180],-1,1,0.755,0.755,0.755,0.755,0.00,0
ln[348044],-1,1,1.110,1.110,1.110,1.110,0.00,0
ln[347900],-1,2,1.322,0.089,0.661,1.233,86.46,0
cc[347756],-1,1,0.457,0.457,0.457,0.457,0.00,0
cc[347468],-1,1,0.474,0.474,0.474,0.474,0.00,0
ln[348180],-1,1,1.091,1.091,1.091,1.091,0.00,0
cc[347604],-1,1,0.536,0.536,0.536,0.536,0.00,0
cc[347460],-1,1,0.867,0.867,0.867,0.867,0.00,0
cc[346452],-1,1,0.960,0.960,0.960,0.960,0.00,0
ln[347884],-1,1,1.029,1.029,1.029,1.029,0.00,0
cc[347164],-1,1,0.608,0.608,0.608,0.608,0.00,0
