time_ms,cpu_cores,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
0,12,0.36,0.15,0.26,0,0,0,0.02,0.09,0.11,0.02,0.08,0.06,0,0,0,0,0,0,0.53,0.49,0.21,18,0,0
1000,12,2.28,0.51,0.34,0,0,0,0.02,0.09,0.11,0.02,0.08,0.06,0,0,0,0,0,0,1.45,0.68,0.28,17,0,0
2000,12,2.28,0.51,0.34,0,0,0,0.02,0.09,0.11,0.02,0.08,0.06,0,0,0,0,0,0,1.45,0.68,0.28,14,0,0
3000,12,3.68,0.82,0.4,0,0,0,0.01,0.09,0.11,0.01,0.07,0.06,0,0,0,0,0,0,1.45,0.68,0.28,17,0,0
4000,12,3.68,0.82,0.4,0,0,0,0.01,0.09,0.11,0.01,0.07,0.06,0,0,0,0,0,0,1.45,0.68,0.28,2,0,0
5000,12,5.73,1.28,0.5,0,0,0,0.01,0.08,0.11,0.01,0.07,0.06,0,0,0,0,0,0,1.45,0.68,0.28,16,0,0
6000,12,5.73,1.28,0.5,0,0,0,0.01,0.08,0.11,0.01,0.07,0.06,0,0,0,0,0,0,2.3,0.87,0.34,23,0,0
7000,12,7.95,1.83,0.62,0,0,0,0.01,0.08,0.11,0.01,0.07,0.06,0,0,0,0,0,0,2.3,0.87,0.34,18,0,0
8000,12,7.95,1.83,0.62,0,0,0,0.01,0.08,0.11,0.01,0.07,0.06,0,0,0,0,0,0,2.3,0.87,0.34,6,0,0
9000,12,11.58,2.68,0.81,0,0,0,0,0.08,0.11,0,0.07,0.06,0,0,0,0,0,0,2.3,0.87,0.34,2,0,0
10000,12,11.58,2.68,0.81,0,0,0,0,0.08,0.11,0,0.07,0.06,0,0,0,0,0,0,2.3,0.87,0.34,2,0,0
11000,12,14.01,3.41,0.98,0,0,0,0,0.08,0.1,0,0.06,0.06,0,0,0,0,0,0,2.27,0.88,0.35,35,0,0
12000,12,14.01,3.41,0.98,0,0,0,0,0.08,0.1,0,0.06,0.06,0,0,0,0,0,0,2.27,0.88,0.35,3,0,0
13000,12,15.64,4.06,1.13,0,0,0,0,0.07,0.1,0,0.06,0.06,0,0,0,0,0,0,2.27,0.88,0.35,5,0,0
14000,12,15.64,4.06,1.13,0,0,0,0,0.07,0.1,0,0.06,0.06,0,0,0,0,0,0,2.27,0.88,0.35,3,0,0
15000,12,16.97,4.68,1.28,0,0,0,0,0.07,0.1,0,0.06,0.06,0,0,0,0,0,0,2.27,0.88,0.35,15,0,0
16000,12,16.97,4.68,1.28,0,0,0,0,0.07,0.1,0,0.06,0.06,0,0,0,0,0,0,4.33,1.33,0.5,16,0,0
17000,12,18.25,5.31,1.43,0,0,0,0,0.07,0.1,0,0.06,0.06,0,0,0,0,0,0,4.33,1.33,0.5,4,0,0
18000,12,18.25,5.31,1.43,0,0,0,0,0.07,0.1,0,0.06,0.06,0,0,0,0,0,0,4.33,1.33,0.5,6,0,0
19000,12,18.93,5.85,1.57,0,0,0,0,0.06,0.1,0,0.05,0.06,0,0,0,0,0,0,4.33,1.33,0.5,8,0,0
20000,12,18.93,5.85,1.57,0,0,0,0,0.06,0.1,0,0.05,0.06,0,0,0,0,0,0,4.33,1.33,0.5,4,0,0
21000,12,19.66,6.41,1.72,0,0,0,0,0.06,0.1,0,0.05,0.06,0,0,0,0,0,0,5.19,1.56,0.58,5,0,0
22000,12,19.66,6.41,1.72,0,0,0,0,0.06,0.1,0,0.05,0.06,0,0,0,0,0,0,5.19,1.56,0.58,17,0,0
23000,12,20.45,6.99,1.87,0,0,0,0,0.06,0.1,0,0.05,0.06,0,0,0,0,0,0,5.19,1.56,0.58,15,0,0
24000,12,20.45,6.99,1.87,0,0,0,0,0.06,0.1,0,0.05,0.06,0,0,0,0,0,0,5.19,1.56,0.58,27,0,0
25000,12,20.55,7.45,2,0,0,0,0,0.06,0.1,0,0.05,0.06,0,0,0,0,0,0,5.19,1.56,0.58,2,0,0
26000,12,20.55,7.45,2,0,0,0,0,0.06,0.1,0,0.05,0.06,0,0,0,0,0,0,6.13,1.82,0.66,8,0,0
27000,12,20.99,7.96,2.15,0,0,0,0,0.05,0.1,0,0.05,0.06,0,0,0,0,0,0,6.13,1.82,0.66,16,0,0
28000,12,20.99,7.96,2.15,0,0,0,0,0.05,0.1,0,0.05,0.06,0,0,0,0,0,0,6.13,1.82,0.66,2,0,0
29000,12,21.54,8.48,2.3,0,0,0,0,0.05,0.1,0,0.04,0.06,0,0,0,0,0,0,6.13,1.82,0.66,18,0,0
30000,12,21.54,8.48,2.3,0,0,0,0,0.05,0.1,0,0.04,0.06,0,0,0,0,0,0,6.13,1.82,0.66,31,0,0
31000,12,22.16,9.02,2.45,0,0,0,0,0.05,0.09,0,0.04,0.06,0,0,0,0,0,0,7.81,2.24,0.81,15,0,0
32000,12,22.16,9.02,2.45,0,0,0,0,0.05,0.09,0,0.04,0.06,0,0,0,0,0,0,7.81,2.24,0.81,2,0,0
33000,12,22.13,9.45,2.58,0,0,0,0,0.05,0.09,0,0.04,0.06,0,0,0,0,0,0,7.81,2.24,0.81,6,0,0
34000,12,22.13,9.45,2.58,0,0,0,0,0.05,0.09,0,0.04,0.06,0,0,0,0,0,0,7.81,2.24,0.81,32,0,0
35000,12,21.93,9.83,2.71,0,0,0,0,0.05,0.09,0,0.04,0.06,0,0,0,0,0,0,7.81,2.24,0.81,2,0,0
36000,12,21.93,9.83,2.71,0,0,0,0,0.05,0.09,0,0.04,0.06,0,0,0,0,0,0,8.62,2.5,0.9,7,0,0
37000,12,21.76,10.19,2.84,0,0,0,0,0.04,0.09,0,0.04,0.06,0,0,0,0,0,0,8.62,2.5,0.9,5,0,0
38000,12,21.76,10.19,2.84,0,0,0,0,0.04,0.09,0,0.04,0.06,0,0,0,0,0,0,8.62,2.5,0.9,2,0,0
39000,12,21.8,10.58,2.97,0,0,0,0,0.04,0.09,0,0.04,0.06,0,0,0,0,0,0,8.62,2.5,0.9,2,0,0
40000,12,21.8,10.58,2.97,0,0,0,0,0.04,0.09,0,0.04,0.06,0,0,0,0,0,0,8.62,2.5,0.9,9,0,0
41000,12,21.65,10.92,3.09,0,0,0,0,0.04,0.09,0,0.03,0.05,0,0,0,0,0,0,8.09,2.49,0.91,15,0,0
42000,12,21.65,10.92,3.09,0,0,0,0,0.04,0.09,0,0.03,0.05,0,0,0,0,0,0,8.09,2.49,0.91,2,0,0
43000,12,22.08,11.35,3.23,0,0,0,0,0.04,0.09,0,0.03,0.05,0,0,0,0,0,0,8.09,2.49,0.91,7,0,0
44000,12,22.08,11.35,3.23,0,0,0,0,0.04,0.09,0,0.03,0.05,0,0,0,0,0,0,8.09,2.49,0.91,16,0,0
45000,12,22.06,11.7,3.36,0,0,0,0,0.04,0.09,0,0.03,0.05,0,0,0,0,0,0,8.09,2.49,0.91,2,0,0
46000,12,22.06,11.7,3.36,0,0,0,0,0.04,0.09,0,0.03,0.05,0,0,0,0,0,0,10.01,2.98,1.07,11,0,0
47000,12,22.05,12.03,3.49,0,0,0,0,0.04,0.09,0,0.03,0.05,0,0,0,0,0,0,10.01,2.98,1.07,3,0,0
48000,12,22.05,12.03,3.49,0,0,0,0,0.04,0.09,0,0.03,0.05,0,0,0,0,0,0,10.01,2.98,1.07,2,0,0
49000,12,22.22,12.39,3.62,0,0,0,0,0.03,0.09,0,0.03,0.05,0,0,0,0,0,0,10.01,2.98,1.07,4,0,0
50000,12,22.22,12.39,3.62,0,0,0,0,0.03,0.09,0,0.03,0.05,0,0,0,0,0,0,10.01,2.98,1.07,2,0,0
51000,12,22.18,12.71,3.75,0,0,0,0,0.03,0.08,0,0.03,0.05,0,0,0,0,0,0,9.68,3.03,1.1,12,0,0
52000,12,22.18,12.71,3.75,0,0,0,0,0.03,0.08,0,0.03,0.05,0,0,0,0,0,0,9.68,3.03,1.1,2,0,0
53000,12,22.15,13.01,3.87,0,0,0,0,0.03,0.08,0,0.03,0.05,0,0,0,0,0,0,9.68,3.03,1.1,24,0,0
54000,12,22.15,13.01,3.87,0,0,0,0,0.03,0.08,0,0.03,0.05,0,0,0,0,0,0,9.68,3.03,1.1,5,0,0
55000,12,22.12,13.3,4,0,0,0,0,0.03,0.08,0,0.02,0.05,0,0,0,0,0,0,9.68,3.03,1.1,34,0,0
56000,12,22.12,13.3,4,0,0,0,0,0.03,0.08,0,0.02,0.05,0,0,0,0,0,0,10.43,3.3,1.2,2,0,0
57000,12,22.1,13.59,4.12,0,0,0,0,0.03,0.08,0,0.02,0.05,0,0,0,0,0,0,10.43,3.3,1.2,6,0,0
58000,12,22.1,13.59,4.12,0,0,0,0,0.03,0.08,0,0.02,0.05,0,0,0,0,0,0,10.43,3.3,1.2,3,0,0
59000,12,22.08,13.86,4.24,0,0,0,0,0.03,0.08,0,0.02,0.05,0,0,0,0,0,0,10.43,3.3,1.2,3,0,0
60000,12,22.08,13.86,4.24,0,0,0,0,0.03,0.08,0,0.02,0.05,0,0,0,0,0,0,10.43,3.3,1.2,2,0,0
61000,12,22.24,14.16,4.37,0,0,0,0,0.03,0.08,0,0.02,0.05,0,0,0,0,0,0,11.68,3.67,1.33,2,0,0
62000,12,22.24,14.16,4.37,0,0,0,0,0.03,0.08,0,0.02,0.05,0,0,0,0,0,0,11.68,3.67,1.33,16,0,0
63000,12,22.2,14.42,4.49,0,0,0,0,0.02,0.08,0,0.02,0.05,0,0,0,0,0,0,11.68,3.67,1.33,34,0,0
64000,12,22.2,14.42,4.49,0,0,0,0,0.02,0.08,0,0.02,0.05,0,0,0,0,0,0,11.68,3.67,1.33,15,0,0
65000,12,22.34,14.7,4.62,0,0,0,0,0.02,0.08,0,0.02,0.05,0,0,0,0,0,0,11.68,3.67,1.33,7,0,0
66000,12,22.34,14.7,4.62,0,0,0,0,0.02,0.08,0,0.02,0.05,0,0,0,0,0,0,12.02,3.88,1.41,5,0,0
67000,12,22.28,14.94,4.74,0,0,0,0,0.02,0.08,0,0.02,0.05,0,0,0,0,0,0,12.02,3.88,1.41,4,0,0
68000,12,22.28,14.94,4.74,0,0,0,0,0.02,0.08,0,0.02,0.05,0,0,0,0,0,0,12.02,3.88,1.41,20,0,0
69000,12,22.41,15.2,4.86,0,0,0,0,0.02,0.08,0,0.02,0.05,0,0,0,0,0,0,12.02,3.88,1.41,4,0,0
70000,12,22.41,15.2,4.86,0,0,0,0,0.02,0.08,0,0.02,0.05,0,0,0,0,0,0,12.34,4.08,1.49,3,0,0
71000,12,22.33,15.43,4.98,0,0,0,0,0.02,0.08,0,0.02,0.05,0,0,0,0,0,0,12.34,4.08,1.49,32,0,0
72000,12,22.27,15.64,5.1,0,0,0,0,0.02,0.07,0,0.02,0.05,0,0,0,0,0,0,12.34,4.08,1.49,6,0,0
73000,12,22.27,15.64,5.1,0,0,0,0,0.02,0.07,0,0.02,0.05,0,0,0,0,0,0,12.34,4.08,1.49,13,0,0
74000,12,22.4,15.88,5.22,0,0,0,0,0.02,0.07,0,0.01,0.05,0,0,0,0,0,0,12.34,4.08,1.49,17,0,0
75000,12,22.4,15.88,5.22,0,0,0,0,0.02,0.07,0,0.01,0.05,0,0,0,0,0,0,11.75,4.1,1.51,2,0,0
76000,12,22.15,16.05,5.33,0,0,0,0,0.02,0.07,0,0.01,0.05,0,0,0,0,0,0,11.75,4.1,1.51,16,0,0
77000,12,22.15,16.05,5.33,0,0,0,0,0.02,0.07,0,0.01,0.05,0,0,0,0,0,0,11.75,4.1,1.51,34,0,0
78000,12,22.12,16.24,5.44,0,0,0,0,0.02,0.07,0,0.01,0.05,0,0,0,0,0,0,11.75,4.1,1.51,16,0,0
79000,12,22.12,16.24,5.44,0,0,0,0,0.02,0.07,0,0.01,0.05,0,0,0,0,0,0,11.75,4.1,1.51,18,0,0
80000,12,22.1,16.43,5.56,0,0,0,0,0.02,0.07,0,0.01,0.04,0,0,0,0,0,0,11.93,4.26,1.57,17,0,0
81000,12,22.1,16.43,5.56,0,0,0,0,0.02,0.07,0,0.01,0.04,0,0,0,0,0,0,11.93,4.26,1.57,2,1,0
82000,12,22.44,16.68,5.68,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.93,4.26,1.57,15,0,0
83000,12,22.44,16.68,5.68,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.93,4.26,1.57,32,0,0
84000,12,22.36,16.85,5.79,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.93,4.26,1.57,32,0,0
85000,12,22.36,16.85,5.79,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.14,4.22,1.58,20,0,0
86000,12,22.11,16.99,5.9,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.14,4.22,1.58,20,0,0
87000,12,22.11,16.99,5.9,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.14,4.22,1.58,3,0,0
88000,12,22.45,17.22,6.02,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.14,4.22,1.58,32,0,0
89000,12,22.45,17.22,6.02,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.14,4.22,1.58,33,0,0
90000,12,22.37,17.38,6.13,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.61,4.43,1.66,3,0,0
91000,12,22.37,17.38,6.13,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.61,4.43,1.66,15,0,0
92000,12,22.3,17.53,6.24,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.61,4.43,1.66,2,0,0
93000,12,22.3,17.53,6.24,0,0,0,0,0.01,0.07,0,0.01,0.04,0,0,0,0,0,0,11.61,4.43,1.66,33,0,0
94000,12,22.79,17.77,6.37,0,0,0,0,0.01,0.06,0,0.01,0.04,0,0,0,0,0,0,11.61,4.43,1.66,28,0,0
95000,12,22.79,17.77,6.37,0,0,0,0,0.01,0.06,0,0.01,0.04,0,0,0,0,0,0,10.84,4.39,1.66,2,0,0
96000,12,23.37,18.04,6.5,0,0,0,0,0.01,0.06,0,0.01,0.04,0,0,0,0,0,0,10.84,4.39,1.66,3,0,0
97000,12,23.37,18.04,6.5,0,0,0,0,0.01,0.06,0,0.01,0.04,0,0,0,0,0,0,10.84,4.39,1.66,20,0,0
98000,12,23.12,18.17,6.61,0,0,0,0,0.01,0.06,0,0.01,0.04,0,0,0,0,0,0,10.84,4.39,1.66,16,0,0
99000,12,23.12,18.17,6.61,0,0,0,0,0.01,0.06,0,0.01,0.04,0,0,0,0,0,0,10.84,4.39,1.66,12,0,0
100000,12,22.92,18.3,6.71,0,0,0,0,0.01,0.06,0,0.01,0.04,0,0,0,0,0,0,12.29,4.8,1.81,3,0,0
101000,12,22.92,18.3,6.71,0,0,0,0,0.01,0.06,0,0.01,0.04,0,0,0,0,0,0,12.29,4.8,1.81,42,0,0
102000,12,22.75,18.42,6.82,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,12.29,4.8,1.81,10,0,0
103000,12,22.75,18.42,6.82,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,12.29,4.8,1.81,3,0,0
104000,12,22.61,18.53,6.92,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,12.29,4.8,1.81,9,0,0
105000,12,22.61,18.53,6.92,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,13.63,5.2,1.95,18,0,0
106000,12,22.68,18.68,7.03,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,13.63,5.2,1.95,16,0,0
107000,12,22.68,18.68,7.03,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,13.63,5.2,1.95,11,0,0
108000,12,22.56,18.79,7.14,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,13.63,5.2,1.95,13,0,0
109000,12,22.56,18.79,7.14,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,13.63,5.2,1.95,5,0,0
110000,12,22.46,18.89,7.24,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,12.62,5.13,1.95,35,0,0
111000,12,22.46,18.89,7.24,0,0,0,0,0.01,0.06,0,0,0.04,0,0,0,0,0,0,12.62,5.13,1.95,19,0,0
112000,12,22.92,19.09,7.36,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,12.62,5.13,1.95,9,0,0
113000,12,22.92,19.09,7.36,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,12.62,5.13,1.95,18,0,0
114000,12,24.02,19.42,7.51,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,12.62,5.13,1.95,9,0,0
115000,12,24.02,19.42,7.51,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,13.05,5.35,2.04,15,0,0
116000,12,24.56,19.67,7.64,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,13.05,5.35,2.04,6,0,0
117000,12,24.56,19.67,7.64,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,13.05,5.35,2.04,5,0,0
118000,12,24.45,19.81,7.75,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,13.05,5.35,2.04,19,0,0
119000,12,24.45,19.81,7.75,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,13.05,5.35,2.04,3,0,0
120000,12,24.55,19.98,7.87,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,12.25,5.31,2.04,3,0,0
121000,12,24.55,19.98,7.87,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,12.25,5.31,2.04,3,0,0
122000,12,24.45,20.11,7.98,0,0,0,0,0,0.06,0,0,0.03,0,0,0,0,0,0,12.25,5.31,2.04,7,0,0
123000,12,24.45,20.11,7.98,0,0,0,0,0,0.06,0,0,0.03,0,0,0,0,0,0,12.25,5.31,2.04,6,0,0
124000,12,24.37,20.24,8.09,0,0,0,0,0,0.06,0,0,0.03,0,0,0,0,0,0,12.25,5.31,2.04,9,0,0
125000,12,24.37,20.24,8.09,0,0,0,0,0,0.06,0,0,0.03,0,0,0,0,0,0,13.83,5.75,2.2,3,0,0
126000,12,24.3,20.36,8.2,0,0,0,0.18,0.03,0.06,0,0,0.03,0,0,0,0,0,0,13.83,5.75,2.2,26,0,0
127000,12,24.3,20.36,8.2,0,0,0,0.18,0.03,0.06,0,0,0.03,0,0,0,0,0,0,13.83,5.75,2.2,2,0,0
128000,12,24.25,20.48,8.31,0,0,0,0.14,0.03,0.06,0,0,0.03,0,0,0,0,0,0,13.83,5.75,2.2,5,0,0
129000,12,24.25,20.48,8.31,0,0,0,0.14,0.03,0.06,0,0,0.03,0,0,0,0,0,0,13.83,5.75,2.2,4,0,0
130000,12,23.84,20.53,8.4,0,0,0,0.12,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14,5.92,2.28,10,0,0
131000,12,23.84,20.53,8.4,0,0,0,0.12,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14,5.92,2.28,10,0,0
132000,12,23.68,20.61,8.5,0,0,0,0.09,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14,5.92,2.28,6,0,0
133000,12,23.68,20.61,8.5,0,0,0,0.09,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14,5.92,2.28,34,0,0
134000,12,23.38,20.66,8.59,0,0,0,0.08,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14,5.92,2.28,10,0,0
135000,12,23.38,20.66,8.59,0,0,0,0.08,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14.16,6.09,2.35,10,0,0
136000,12,23.13,20.7,8.69,0,0,0,0.06,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14.16,6.09,2.35,7,0,0
137000,12,23.13,20.7,8.69,0,0,0,0.06,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14.16,6.09,2.35,35,0,0
138000,12,22.92,20.74,8.78,0,0,0,0.05,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14.16,6.09,2.35,2,0,0
139000,12,22.92,20.74,8.78,0,0,0,0.05,0.03,0.06,0,0,0.03,0,0,0,0,0,0,14.16,6.09,2.35,13,0,0
140000,12,22.94,20.82,8.88,0,0,0,0.04,0.02,0.06,0,0,0.03,0,0,0,0,0,0,14.15,6.22,2.41,16,0,0
141000,12,22.94,20.82,8.88,0,0,0,0.04,0.02,0.06,0,0,0.03,0,0,0,0,0,0,14.15,6.22,2.41,4,0,0
142000,12,23.13,20.92,8.98,0,0,0,0.03,0.02,0.06,0,0,0.03,0,0,0,0,0,0,14.15,6.22,2.41,14,0,0
143000,12,23.13,20.92,8.98,0,0,0,0.03,0.02,0.06,0,0,0.03,0,0,0,0,0,0,14.15,6.22,2.41,36,0,0
144000,12,23.1,20.99,9.08,0,0,0,0.02,0.02,0.06,0,0,0.03,0,0,0,0,0,0,14.15,6.22,2.41,3,0,0
145000,12,23.1,20.99,9.08,0,0,0,0.02,0.02,0.06,0,0,0.03,0,0,0,0,0,0,14.54,6.43,2.5,33,0,0
146000,12,23.08,21.05,9.17,0,0,0,0.02,0.02,0.06,0,0,0.03,0,0,0,0,0,0,14.54,6.43,2.5,3,0,0
147000,12,23.08,21.05,9.17,0,0,0,0.02,0.02,0.06,0,0,0.03,0,0,0,0,0,0,14.54,6.43,2.5,2,1,0
148000,12,23.07,21.12,9.27,0,0,0,0.74,0.15,0.09,0,0,0.03,0,0,0,0,0,0,14.54,6.43,2.5,14,0,0
149000,12,23.07,21.12,9.27,0,0,0,0.74,0.15,0.09,0,0,0.03,0,0,0,0,0,0,14.54,6.43,2.5,10,1,0
150000,12,23.05,21.18,9.36,0,0,0,1.69,0.34,0.13,0.18,0.03,0.04,0,0,0,0,0,0,14.73,6.61,2.58,2,1,0
151000,12,23.05,21.18,9.36,0,0,0,1.69,0.34,0.13,0.18,0.03,0.04,0,0,0,0,0,0,14.73,6.61,2.58,5,0,0
152000,12,23.04,21.24,9.45,0,0,0,1.56,0.36,0.13,0.14,0.03,0.03,0,0,0,0,0,0,14.73,6.61,2.58,2,0,0
153000,12,23.04,21.24,9.45,0,0,0,1.56,0.36,0.13,0.14,0.03,0.03,0,0,0,0,0,0,14.73,6.61,2.58,8,0,0
154000,12,23.03,21.3,9.55,0,0,0,1.28,0.35,0.13,0.12,0.02,0.03,0,0,0,0,0,0,14.73,6.61,2.58,30,0,0
155000,12,23.03,21.3,9.55,0,0,0,1.28,0.35,0.13,0.12,0.02,0.03,0,0,0,0,0,0,13.63,6.52,2.57,2,0,0
156000,12,22.85,21.32,9.63,0,0,0,1.05,0.34,0.13,0.09,0.02,0.03,0,0,0,0,0,0,13.63,6.52,2.57,3,0,0
157000,12,22.85,21.32,9.63,0,0,0,1.05,0.34,0.13,0.09,0.02,0.03,0,0,0,0,0,0,13.63,6.52,2.57,31,0,0
158000,12,22.87,21.37,9.72,0,0,0,0.86,0.33,0.13,0.08,0.02,0.03,0,0,0,0,0,0,13.63,6.52,2.57,14,0,0
159000,12,22.87,21.37,9.72,0,0,0,0.86,0.33,0.13,0.08,0.02,0.03,0,0,0,0,0,0,13.63,6.52,2.57,2,0,0
160000,12,22.9,21.43,9.81,0,0,0,0.7,0.32,0.13,0.06,0.02,0.03,0,0,0,0,0,0,15.03,6.92,2.72,8,0,0
161000,12,22.9,21.43,9.81,0,0,0,0.7,0.32,0.13,0.06,0.02,0.03,0,0,0,0,0,0,15.03,6.92,2.72,3,0,0
162000,12,23.1,21.51,9.91,0,0,0,0.57,0.31,0.13,0.05,0.02,0.03,0,0,0,0,0,0,15.03,6.92,2.72,19,0,0
163000,12,23.1,21.51,9.91,0,0,0,0.57,0.31,0.13,0.05,0.02,0.03,0,0,0,0,0,0,15.03,6.92,2.72,36,0,0
164000,12,22.9,21.53,9.99,0,0,0,0.47,0.3,0.13,0.04,0.02,0.03,0,0,0,0,0,0,15.03,6.92,2.72,16,0,0
165000,12,22.9,21.53,9.99,0,0,0,0.47,0.3,0.13,0.04,0.02,0.03,0,0,0,0,0,0,15.18,7.09,2.8,2,0,0
166000,12,22.91,21.58,10.08,0,0,0,0.38,0.29,0.13,0.03,0.02,0.03,0,0,0,0,0,0,15.18,7.09,2.8,15,0,0
167000,12,22.91,21.58,10.08,0,0,0,0.38,0.29,0.13,0.03,0.02,0.03,0,0,0,0,0,0,15.18,7.09,2.8,2,0,0
168000,12,22.75,21.59,10.16,0,0,0,0.31,0.28,0.13,0.02,0.02,0.03,0,0,0,0,0,0,15.18,7.09,2.8,3,0,0
169000,12,22.75,21.59,10.16,0,0,0,0.31,0.28,0.13,0.02,0.02,0.03,0,0,0,0,0,0,15.18,7.09,2.8,9,0,0
170000,12,22.79,21.64,10.25,0,0,0,0.25,0.27,0.12,0.02,0.02,0.03,0,0,0,0,0,0,14.21,7.02,2.8,16,0,0
171000,12,22.79,21.64,10.25,0,0,0,0.25,0.27,0.12,0.02,0.02,0.03,0,0,0,0,0,0,14.21,7.02,2.8,19,0,0
172000,12,22.83,21.68,10.34,0,0,0,0.21,0.26,0.12,0.01,0.02,0.03,0,0,0,0,0,0,14.21,7.02,2.8,16,0,0
173000,12,22.83,21.68,10.34,0,0,0,0.21,0.26,0.12,0.01,0.02,0.03,0,0,0,0,0,0,14.21,7.02,2.8,15,0,0
174000,12,22.86,21.72,10.43,0,0,0,0.17,0.25,0.12,0.01,0.02,0.03,0,0,0,0,0,0,14.21,7.02,2.8,28,0,0
175000,12,22.86,21.72,10.43,0,0,0,0.17,0.25,0.12,0.01,0.02,0.03,0,0,0,0,0,0,14.67,7.24,2.9,3,0,0
176000,12,22.88,21.77,10.51,0,0,0,0.14,0.24,0.12,0.01,0.01,0.03,0,0,0,0,0,0,14.67,7.24,2.9,38,0,0
177000,12,22.88,21.77,10.51,0,0,0,0.14,0.24,0.12,0.01,0.01,0.03,0,0,0,0,0,0,14.67,7.24,2.9,20,0,0
178000,12,22.72,21.77,10.59,0,0,0,0.11,0.23,0.12,0,0.01,0.03,0,0,0,0,0,0,14.67,7.24,2.9,11,0,0
179000,12,22.72,21.77,10.59,0,0,0,0.11,0.23,0.12,0,0.01,0.03,0,0,0,0,0,0,14.67,7.24,2.9,13,0,0
180000,12,22.59,21.78,10.67,0,0,0,0.09,0.22,0.12,0,0.01,0.03,0,0,0,0,0,0,14.86,7.4,2.97,20,0,0
181000,12,22.59,21.78,10.67,0,0,0,0.09,0.22,0.12,0,0.01,0.03,0,0,0,0,0,0,14.86,7.4,2.97,33,0,0
182000,12,22.85,21.85,10.76,0,0,0,0.07,0.22,0.12,0,0.01,0.03,0,0,0,0,0,0,14.86,7.4,2.97,7,0,0
183000,12,22.85,21.85,10.76,0,0,0,0.07,0.22,0.12,0,0.01,0.03,0,0,0,0,0,0,14.86,7.4,2.97,7,0,0
184000,12,22.69,21.86,10.84,0,0,0,0.06,0.21,0.12,0,0.01,0.03,0,0,0,0,0,0,14.86,7.4,2.97,14,0,0
185000,12,22.69,21.86,10.84,0,0,0,0.06,0.21,0.12,0,0.01,0.03,0,0,0,0,0,0,14.95,7.54,3.04,4,0,0
186000,12,22.75,21.9,10.92,0,0,0,0.05,0.2,0.12,0,0.01,0.03,0,0,0,0,0,0,14.95,7.54,3.04,16,0,0
