comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
as[346200],-1,1,20.844,20.844,20.844,20.844,0.00,0
sed[348640],-1,1,1.946,1.946,1.946,1.946,0.00,0
mkdir[346056],-1,1,1.013,1.013,1.013,1.013,0.00,0
mkdir[348496],-1,1,1.115,1.115,1.115,1.115,0.00,0
cpuUsage.sh[345912],-1,1,0.302,0.302,0.302,0.302,0.00,0
sed[348352],-1,1,0.742,0.742,0.742,0.742,0.00,0
rm[348208],-1,1,1.066,1.066,1.066,1.066,0.00,0
rm[348064],-1,1,1.048,1.048,1.048,1.048,0.00,0
ln[347920],-1,1,1.139,1.139,1.139,1.139,0.00,0
collect2[347776],-1,1,0.383,0.383,0.383,0.383,0.00,0
sed[347632],-1,1,3.464,3.464,3.464,3.464,0.00,0
cc1[347488],-1,1,674.149,674.149,674.149,674.149,0.00,0
cc1[347344],-1,1,52.189,52.189,52.189,52.189,0.00,0
as[347200],-1,1,59.194,59.194,59.194,59.194,0.00,0
cat[347056],-1,1,1.928,1.928,1.928,1.928,0.00,0
cc[346912],-1,1,0.614,0.614,0.614,0.614,0.00,0
as[346768],-1,1,53.247,53.247,53.247,53.247,0.00,0
cc[349208],-1,1,0.681,0.681,0.681,0.681,0.00,0
cc1[346624],-1,1,80.586,80.586,80.586,80.586,0.00,0
sh[349064],-1,1,0.410,0.410,0.410,0.410,0.00,0
cc[346480],-1,1,0.624,0.624,0.624,0.624,0.00,0
as[348920],-1,1,8.538,8.538,8.538,8.538,0.00,0
cc[346336],-1,1,0.594,0.594,0.594,0.594,0.00,0
cc[348776],-1,1,0.453,0.453,0.453,0.453,0.00,0
cc[346192],-1,1,0.669,0.669,0.669,0.669,0.00,0
sh[348632],-1,1,0.418,0.418,0.418,0.418,0.00,0
mkdir[346048],-1,1,1.054,1.054,1.054,1.054,0.00,0
mkdir[348488],-1,1,1.096,1.096,1.096,1.096,0.00,0
sed[348344],-1,1,1.974,1.974,1.974,1.974,0.00,0
sh[348200],-1,1,0.292,0.292,0.292,0.292,0.00,0
sh[348056],-1,1,0.367,0.367,0.367,0.367,0.00,0
rm[347912],-1,1,1.027,1.027,1.027,1.027,0.00,0
as[347624],-1,1,0.692,0.692,0.692,0.692,0.00,0
cc[347480],-1,1,0.768,0.768,0.768,0.768,0.00,0
cc[347336],-1,1,0.705,0.705,0.705,0.705,0.00,0
cc[347192],-1,1,0.643,0.643,0.643,0.643,0.00,0
cat[347048],-1,1,1.851,1.851,1.851,1.851,0.00,0
as[346904],-1,1,22.158,22.158,22.158,22.158,0.00,0
cc1[346760],-1,1,124.136,124.136,124.136,124.136,0.00,0
gvfs-afc-volume[4096/4088],4088,40,1.349,0.022,0.033,0.062,3.32,0
cc[349200],-1,1,0.550,0.550,0.550,0.550,0.00,0
cc1[346616],-1,1,283.291,283.291,283.291,283.291,0.00,0
tr[349056],-1,2,1.796,0.016,0.898,1.780,98.15,0
cc1[346472],-1,1,127.767,127.767,127.767,127.767,0.00,0
as[348912],-1,1,3.233,3.233,3.233,3.233,0.00,0
cpuUsage.sh[346328],-1,1,0.405,0.405,0.405,0.405,0.00,0
as[348768],-1,1,4.881,4.881,4.881,4.881,0.00,0
cc1[346184],-1,1,256.434,256.434,256.434,256.434,0.00,0
sh[348624],-1,1,1.439,1.439,1.439,1.439,0.00,0
mkdir[346040],-1,1,1.790,1.790,1.790,1.790,0.00,0
mkdir[348480],-1,1,1.074,1.074,1.074,1.074,0.00,0
git[348336/348321],-1,1,1.144,1.144,1.144,1.144,0.00,0
ln[348192],-1,1,1.068,1.068,1.068,1.068,0.00,0
kworker/u49:19-[343024],2,127,17.825,0.004,0.140,1.510,16.45,0
