comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[364260],-1,1,0.855,0.855,0.855,0.855,0.00,0
cc[366412],-1,1,0.574,0.574,0.574,0.574,0.00,0
cc[365692],-1,1,0.422,0.422,0.422,0.422,0.00,0
ln[365260],-1,1,0.974,0.974,0.974,0.974,0.00,0
ln[365116],-1,1,1.120,1.120,1.120,1.120,0.00,0
cc[364540],-1,1,0.489,0.489,0.489,0.489,0.00,0
cc[364252],-1,1,0.598,0.598,0.598,0.598,0.00,0
cc[363964],-1,1,0.604,0.604,0.604,0.604,0.00,0
cc[363820],-1,1,1.049,1.049,1.049,1.049,0.00,0
cc[365972],-1,1,0.586,0.586,0.586,0.586,0.00,0
ln[365396],-1,1,1.261,1.261,1.261,1.261,0.00,0
ln[365252],-1,1,1.191,1.191,1.191,1.191,0.00,0
cc[364964],-1,1,0.436,0.436,0.436,0.436,0.00,0
cc[364676],-1,1,0.840,0.840,0.840,0.840,0.00,0
cc[364532],-1,1,0.739,0.739,0.739,0.739,0.00,0
cc[363956],-1,1,0.859,0.859,0.859,0.859,0.00,0
cc[366108],-1,1,0.784,0.784,0.784,0.784,0.00,0
cc[365964],-1,1,0.623,0.623,0.623,0.623,0.00,0
cc[363380],-1,1,0.546,0.546,0.546,0.546,0.00,0
cc[364524],-1,1,0.582,0.582,0.582,0.582,0.00,0
cc[366388],-1,1,0.592,0.592,0.592,0.592,0.00,0
ln[365380],-1,1,0.454,0.454,0.454,0.454,0.00,0
ln[365236],-1,1,1.045,1.045,1.045,1.045,0.00,0
ln[365092],-1,1,0.916,0.916,0.916,0.916,0.00,0
cc[364084],-1,1,0.627,0.627,0.627,0.627,0.00,0
cc[363940],-1,1,0.808,0.808,0.808,0.808,0.00,0
cc[366380],-1,1,0.744,0.744,0.744,0.744,0.00,0
cc[363796],-1,1,0.682,0.682,0.682,0.682,0.00,0
cc[363652],-1,1,0.685,0.685,0.685,0.685,0.00,0
ln[365372],-1,1,0.644,0.644,0.644,0.644,0.00,0
ln[365084],-1,1,1.150,1.150,1.150,1.150,0.00,0
cc[363788],-1,1,0.591,0.591,0.591,0.591,0.00,0
cc[366084],-1,1,0.679,0.679,0.679,0.679,0.00,0
cc[363356],-1,1,0.563,0.563,0.563,0.563,0.00,0
cc[364356],-1,1,0.629,0.629,0.629,0.629,0.00,0
cc[366076],-1,1,0.618,0.618,0.618,0.618,0.00,0
ln[365212],-1,1,1.058,1.058,1.058,1.058,0.00,0
ln[365068],-1,1,1.040,1.040,1.040,1.040,0.00,0
cc[364204],-1,1,1.081,1.081,1.081,1.081,0.00,0
cc[364060],-1,1,0.708,0.708,0.708,0.708,0.00,0
