comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[361092,-1,1,0.685,0.685,0.685,0.685,0.00,0
cc[360516,-1,1,0.758,0.758,0.758,0.758,0.00,0
cc[360372,-1,1,0.665,0.665,0.665,0.665,0.00,0
cc[362668,-1,1,0.825,0.825,0.825,0.825,0.00,0
cc[362524,-1,1,0.444,0.444,0.444,0.444,0.00,0
cc[360508,-1,1,0.719,0.719,0.719,0.719,0.00,0
cc[360364,-1,1,0.561,0.561,0.561,0.561,0.00,0
cc[362516,-1,1,0.469,0.469,0.469,0.469,0.00,0
ln[361940,-1,1,1.195,1.195,1.195,1.195,0.00,0
cc[362940,-1,1,0.624,0.624,0.624,0.624,0.00,0
cc[362796,-1,1,0.423,0.423,0.423,0.423,0.00,0
cc[360212,-1,1,1.442,1.442,1.442,1.442,0.00,0
cc[360068,-1,1,0.659,0.659,0.659,0.659,0.00,0
cc[359924,-1,1,0.627,0.627,0.627,0.627,0.00,0
ln[361932,-1,1,1.399,1.399,1.399,1.399,0.00,0
ln[361788,-1,1,1.056,1.056,1.056,1.056,0.00,0
cc[361356,-1,1,0.749,0.749,0.749,0.749,0.00,0
cc[360924,-1,1,0.694,0.694,0.694,0.694,0.00,0
cc[360780,-1,1,0.832,0.832,0.832,0.832,0.00,0
cc[360636,-1,1,0.845,0.845,0.845,0.845,0.00,0
cc[360492,-1,1,0.582,0.582,0.582,0.582,0.00,0
cc[360348,-1,1,0.507,0.507,0.507,0.507,0.00,0
cc[362500,-1,1,0.574,0.574,0.574,0.574,0.00,0
ln[361924,-1,1,1.230,1.230,1.230,1.230,0.00,0
ln[361636,-1,1,0.920,0.920,0.920,0.920,0.00,0
cc[362636,-1,1,0.596,0.596,0.596,0.596,0.00,0
cc[362492,-1,1,0.629,0.629,0.629,0.629,0.00,0
cc[359908,-1,1,0.649,0.649,0.649,0.649,0.00,0
ln[361628,-1,1,1.045,1.045,1.045,1.045,0.00,0
cc[361196,-1,1,0.589,0.589,0.589,0.589,0.00,0
cc[361052,-1,1,0.805,0.805,0.805,0.805,0.00,0
cc[359900,-1,1,0.777,0.777,0.777,0.777,0.00,0
